2	5	111.612	5.35593	0	0	0	0	0	0	0	0	0	0	0	0	
2	6	161.342	4.78483	193.233	5.388	0	0	0	0	0	0	0	0	0	0	
2	7	186.687	5.46546	0	0	0	0	0	0	0	0	0	0	0	0	
2	8	151.46	5.08514	0	0	0	0	0	0	0	0	0	0	0	0	
2	9	165.504	-4.57751	0	0	0	0	0	0	0	0	0	0	0	0	
2	10	109.771	4.67394	0	0	0	0	0	0	0	0	0	0	0	0	
2	11	94.229	4.74912	0	0	0	0	0	0	0	0	0	0	0	0	
2	12	150.182	4.81318	0	0	0	0	0	0	0	0	0	0	0	0	
2	13	132.991	4.64484	0	0	0	0	0	0	0	0	0	0	0	0	
2	14	151.961	4.83793	0	0	0	0	0	0	0	0	0	0	0	0	
2	15	160.55	4.72499	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	212.112	5.24069	84.3975	5.24908	0	0	0	0	0	0	0	0	0	0	
3	1	226.379	5.15498	98.3941	5.42449	0	0	0	0	0	0	0	0	0	0	
3	2	115.182	-4.92793	0	0	0	0	0	0	0	0	0	0	0	0	
3	3	130.194	4.74437	0	0	0	0	0	0	0	0	0	0	0	0	
3	4	46.1448	6.4626	269.399	7.6264	480.071	181.671	0	0	0	0	0	0	0	0	
3	5	127.508	5.33917	0	0	0	0	0	0	0	0	0	0	0	0	
3	6	177.054	4.83126	208.824	5.20068	0	0	0	0	0	0	0	0	0	0	
3	7	201.773	6.02777	0	0	0	0	0	0	0	0	0	0	0	0	
3	8	167.25	5.04288	0	0	0	0	0	0	0	0	0	0	0	0	
3	9	181.088	4.54917	0	0	0	0	0	0	0	0	0	0	0	0	
3	10	125.428	4.89446	0	0	0	0	0	0	0	0	0	0	0	0	
3	11	109.635	4.96551	0	0	0	0	0	0	0	0	0	0	0	0	
3	12	166.001	4.66921	0	0	0	0	0	0	0	0	0	0	0	0	
3	13	148.629	4.89141	0	0	0	0	0	0	0	0	0	0	0	0	
3	14	167.454	4.95383	0	0	0	0	0	0	0	0	0	0	0	0	
3	15	175.771	4.95461	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	167.032	5.53362	39.1788	5.72687	0	0	0	0	0	0	0	0	0	0	
4	1	181.493	-5.72628	53.6173	5.88402	0	0	0	0	0	0	0	0	0	0	
4	2	70.4507	5.2479	0	0	0	0	0	0	0	0	0	0	0	0	
4	3	85.3531	5.14109	0	0	0	0	0	0	0	0	0	0	0	0	
4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	5	82.3761	5.17199	0	0	0	0	0	0	0	0	0	0	0	0	
4	6	131.912	5.14628	163.001	5.32749	0	0	0	0	0	0	0	0	0	0	
4	7	156.72	6.57152	0	0	0	0	0	0	0	0	0	0	0	0	
4	8	122.277	5.25368	0	0	0	0	0	0	0	0	0	0	0	0	
4	9	136.26	4.87589	0	0	0	0	0	0	0	0	0	0	0	0	
4	10	80.4241	4.74496	0	0	0	0	0	0	0	0	0	0	0	0	
4	11	65.1293	5.17737	0	0	0	0	0	0	0	0	0	0	0	0	
4	12	120.994	5.07835	0	0	0	0	0	0	0	0	0	0	0	0	
4	13	103.677	4.81562	0	0	0	0	0	0	0	0	0	0	0	0	
4	14	122.299	-5.15147	0	0	0	0	0	0	0	0	0	0	0	0	
4	15	130.653	5.59315	0	0	0	0	0	0	0	0	0	0	0	0	
5	0	181.501	5.48066	53.4614	6.33483	0	0	0	0	0	0	0	0	0	0	
5	1	195.894	5.55066	67.4784	5.23013	0	0	0	0	0	0	0	0	0	0	
5	2	84.4545	5.72336	0	0	0	0	0	0	0	0	0	0	0	0	
5	3	99.0626	5.00188	0	0	0	0	0	0	0	0	0	0	0	0	
5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	5	96.839	5.53665	0	0	0	0	0	0	0	0	0	0	0	0	
5	6	145.679	5.31363	177.798	7.12785	0	0	0	0	0	0	0	0	0	0	
5	7	172.049	7.12459	0	0	0	0	0	0	0	0	0	0	0	0	
5	8	136.472	5.28668	0	0	0	0	0	0	0	0	0	0	0	0	
5	9	150.569	4.72334	0	0	0	0	0	0	0	0	0	0	0	0	
5	10	94.9507	4.6127	0	0	0	0	0	0	0	0	0	0	0	0	
5	11	79.3005	5.04295	0	0	0	0	0	0	0	0	0	0	0	0	
5	12	135.386	4.94014	0	0	0	0	0	0	0	0	0	0	0	0	
5	13	118.337	5.06142	0	0	0	0	0	0	0	0	0	0	0	0	
5	14	135.975	5.944	0	0	0	0	0	0	0	0	0	0	0	0	
5	15	144.727	6.24654	0	0	0	0	0	0	0	0	0	0	0	0	
6	0	157.564	5.40904	29.2329	4.99963	0	0	0	0	0	0	0	0	0	0	
6	1	171.368	5.31718	44.2218	5.95745	0	0	0	0	0	0	0	0	0	0	
6	2	60.9452	5.74681	0	0	0	0	0	0	0	0	0	0	0	0	
6	3	75.8024	5.36408	0	0	0	0	0	0	0	0	0	0	0	0	
6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	5	73.5701	6.99962	0	0	0	0	0	0	0	0	0	0	0	0	
6	6	124.043	7.217	154.195	8.37888	-123.072	145.09	-18.3048	7.6732	-314.692	12.8915	327.863	6.87623	0	0	
6	7	149.438	7.03264	0	0	0	0	0	0	0	0	0	0	0	0	
6	8	112.78	5.3425	0	0	0	0	0	0	0	0	0	0	0	0	
6	9	126.824	4.90384	0	0	0	0	0	0	0	0	0	0	0	0	
6	10	71.3688	4.8664	0	0	0	0	0	0	0	0	0	0	0	0	
6	11	55.8464	5.40604	0	0	0	0	0	0	0	0	0	0	0	0	
6	12	112.114	5.36985	0	0	0	0	0	0	0	0	0	0	0	0	
6	13	95.1408	6.05515	0	0	0	0	0	0	0	0	0	0	0	0	
6	14	111.906	7.31763	0	0	0	0	0	0	0	0	0	0	0	0	
6	15	124.327	5.62346	0	0	0	0	0	0	0	0	0	0	0	0	
7	0	145.517	5.09843	17.7897	5.82006	0	0	0	0	0	0	0	0	0	0	
7	1	159.509	5.452	32.1145	5.29924	0	0	0	0	0	0	0	0	0	0	
7	2	49.1567	5.1912	0	0	0	0	0	0	0	0	0	0	0	0	
7	3	64.3067	4.92146	0	0	0	0	0	0	0	0	0	0	0	0	
7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	5	61.396	6.85742	0	0	0	0	0	0	0	0	0	0	0	0	
7	6	110.928	6.9568	142.528	7.27481	0	0	0	0	0	0	0	0	0	0	
7	7	136.836	9.82785	-110.752	6.62165	328.622	6.74185	-292.806	4.5943	-186.814	4.98222	-306.936	2.179	0	0	
7	8	100.113	5.4628	0	0	0	0	0	0	0	0	0	0	0	0	
7	9	114.382	4.6468	0	0	0	0	0	0	0	0	0	0	0	0	
7	10	58.6062	5.25537	0	0	0	0	0	0	0	0	0	0	0	0	
7	11	43.3699	5.03157	0	0	0	0	0	0	0	0	0	0	0	0	
7	12	99.2177	5.47687	0	0	0	0	0	0	0	0	0	0	0	0	
7	13	83.0287	6.09101	0	0	0	0	0	0	0	0	0	0	0	0	
7	14	100.583	6.98197	0	0	0	0	0	0	0	0	0	0	0	0	
7	15	108.245	8.04309	318.622	4.19792	-300.701	7.1021	0	0	0	0	0	0	0	0	
8	0	-20.281	6.05841	-148.173	6.50233	0	0	0	0	0	0	0	0	0	0	
8	1	-6.3843	5.22996	-134.54	5.32292	0	0	0	0	0	0	0	0	0	0	
8	2	-117.146	4.91254	0	0	0	0	0	0	0	0	0	0	0	0	
8	3	-102.403	5.14608	0	0	0	0	0	0	0	0	0	0	0	0	
8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	5	-105.289	5.35406	0	0	0	0	0	0	0	0	0	0	0	0	
8	6	-55.8349	5.16953	-24.3476	5.30082	0	0	0	0	0	0	0	0	0	0	
8	7	-30.1687	-5.47147	0	0	0	0	0	0	0	0	0	0	0	0	
8	8	-65.4721	5.6861	3.2589	7.93925	0	0	0	0	0	0	0	0	0	0	
8	9	-51.7002	-4.90612	0	0	0	0	0	0	0	0	0	0	0	0	
8	10	-107.476	5.12498	0	0	0	0	0	0	0	0	0	0	0	0	
8	11	-123.233	6.10404	0	0	0	0	0	0	0	0	0	0	0	0	
8	12	-66.6831	4.95596	0	0	0	0	0	0	0	0	0	0	0	0	
8	13	-83.8969	5.17122	0	0	0	0	0	0	0	0	0	0	0	0	
8	14	-65.7642	-5.12412	0	0	0	0	0	0	0	0	0	0	0	0	
8	15	-56.5304	5.18275	0	0	0	0	0	0	0	0	0	0	0	0	
9	0	-8.02689	4.80324	-136.114	4.744	0	0	0	0	0	0	0	0	0	0	
9	1	5.73126	-5.06518	-122.258	5.21494	0	0	0	0	0	0	0	0	0	0	
9	2	-104.88	4.58818	0	0	0	0	0	0	0	0	0	0	0	0	
9	3	-90.32	4.65814	0	0	0	0	0	0	0	0	0	0	0	0	
9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	5	-93.0433	4.95731	0	0	0	0	0	0	0	0	0	0	0	0	
9	6	-43.8078	4.77894	-12.1727	4.6005	0	0	0	0	0	0	0	0	0	0	
9	7	-18.0951	5.0827	0	0	0	0	0	0	0	0	0	0	0	0	
9	8	-53.3131	5.56056	0	0	0	0	0	0	0	0	0	0	0	0	
9	9	-39.4741	4.86919	0	0	0	0	0	0	0	0	0	0	0	0	
9	10	-95.2776	4.89526	0	0	0	0	0	0	0	0	0	0	0	0	
9	11	-110.799	5.2406	0	0	0	0	0	0	0	0	0	0	0	0	
9	12	-54.4865	5.05515	0	0	0	0	0	0	0	0	0	0	0	0	
9	13	-71.9482	4.90136	0	0	0	0	0	0	0	0	0	0	0	0	
9	14	-53.6374	4.90359	0	0	0	0	0	0	0	0	0	0	0	0	
9	15	-44.3348	4.88102	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	10	2	6.26042	0	0	0	0	0	0	0	0	0	0	0	0	
10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	0	64.479	4.84145	192.379	5.27268	-63.4409	5.36357	0	0	0	0	0	0	0	0	
11	1	78.3387	5.16079	206.127	-4.96978	-49.4505	5.24111	0	0	0	0	0	0	0	0	
11	2	-31.9362	4.73734	95.9713	4.87555	0	0	0	0	0	0	0	0	0	0	
11	3	-17.691	-4.70084	110.42	4.82628	0	0	0	0	0	0	0	0	0	0	
11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	5	-20.2248	5.4077	107.677	5.60168	0	0	0	0	0	0	0	0	0	0	
11	6	28.9348	-4.67524	157.006	4.70081	60.7379	4.91035	188.733	5.06376	0	0	0	0	0	0	
11	7	54.3248	5.30868	182.524	5.80974	0	0	0	0	0	0	0	0	0	0	
11	8	19.228	5.46415	147.035	5.11344	0	0	0	0	0	0	0	0	0	0	
11	9	32.8831	4.60177	161.077	4.84178	0	0	0	0	0	0	0	0	0	0	
11	10	-22.6585	5.07635	104.554	4.88958	0	0	0	0	0	0	0	0	0	0	
11	11	-38.1523	5.31519	89.9243	5.54587	2.39942	5.55398	0	0	0	0	0	0	0	0	
11	12	146.189	4.91229	17.9372	4.96342	0	0	0	0	0	0	0	0	0	0	
11	13	0.933168	4.92311	128.922	4.96491	0	0	0	0	0	0	0	0	0	0	
11	14	19.0404	5.25465	147.181	5.30189	0	0	0	0	0	0	0	0	0	0	
11	15	27.7835	5.42209	155.358	5.15779	0	0	0	0	0	0	0	0	0	0	
12	0	215.263	4.8923	87.1349	4.76128	0	0	0	0	0	0	0	0	0	0	
12	1	229.231	5.10262	101.162	5.14703	0	0	0	0	0	0	0	0	0	0	
12	2	118.515	4.46091	0	0	0	0	0	0	0	0	0	0	0	0	
12	3	133.069	-4.47277	0	0	0	0	0	0	0	0	0	0	0	0	
12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	5	130.401	-4.79917	0	0	0	0	0	0	0	0	0	0	0	0	
12	6	179.684	4.70049	211.311	4.90431	0	0	0	0	0	0	0	0	0	0	
12	7	205.005	5.42691	0	0	0	0	0	0	0	0	0	0	0	0	
12	8	170.319	5.09544	0	0	0	0	0	0	0	0	0	0	0	0	
12	9	184.052	4.63807	0	0	0	0	0	0	0	0	0	0	0	0	
12	10	128.064	4.82803	0	0	0	0	0	0	0	0	0	0	0	0	
12	11	112.485	5.27826	0	0	0	0	0	0	0	0	0	0	0	0	
12	12	168.986	4.80517	0	0	0	0	0	0	0	0	0	0	0	0	
12	13	151.865	4.63921	0	0	0	0	0	0	0	0	0	0	0	0	
12	14	169.804	4.82915	0	0	0	0	0	0	0	0	0	0	0	0	
12	15	178.892	5.34928	0	0	0	0	0	0	0	0	0	0	0	0	
13	0	197.405	4.88021	69.4198	5.26679	0	0	0	0	0	0	0	0	0	0	
13	1	211.542	5.09014	83.2914	4.87422	0	0	0	0	0	0	0	0	0	0	
13	2	100.618	4.92193	0	0	0	0	0	0	0	0	0	0	0	0	
13	3	115.051	4.59996	0	0	0	0	0	0	0	0	0	0	0	0	
13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	5	112.669	5.06422	0	0	0	0	0	0	0	0	0	0	0	0	
13	6	161.547	5.38463	193.785	5.76942	0	0	0	0	0	0	0	0	0	0	
13	7	187.133	8.69857	0	0	0	0	0	0	0	0	0	0	0	0	
13	8	152.275	5.33621	0	0	0	0	0	0	0	0	0	0	0	0	
13	9	166.008	4.78861	0	0	0	0	0	0	0	0	0	0	0	0	
13	10	110.067	4.87106	0	0	0	0	0	0	0	0	0	0	0	0	
13	11	94.9215	4.83441	0	0	0	0	0	0	0	0	0	0	0	0	
13	12	151.031	5.19534	0	0	0	0	0	0	0	0	0	0	0	0	
13	13	133.754	-5.27631	0	0	0	0	0	0	0	0	0	0	0	0	
13	14	152.072	5.70766	0	0	0	0	0	0	0	0	0	0	0	0	
13	15	161.027	5.67902	0	0	0	0	0	0	0	0	0	0	0	0	
14	0	143.854	4.8126	16.0366	4.88	0	0	0	0	0	0	0	0	0	0	
14	1	157.82	5.10561	30.2167	5.46669	0	0	0	0	0	0	0	0	0	0	
14	2	47.4763	4.84141	0	0	0	0	0	0	0	0	0	0	0	0	
14	3	62.1737	-4.87629	0	0	0	0	0	0	0	0	0	0	0	0	
14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14	5	60.2331	6.10873	0	0	0	0	0	0	0	0	0	0	0	0	
14	6	110.45	7.57721	141.398	6.8041	319.361	7.06909	-521.894	76.6516	0	0	0	0	0	0	
14	7	135.875	7.62704	0	0	0	0	0	0	0	0	0	0	0	0	
14	8	99.0731	5.22831	0	0	0	0	0	0	0	0	0	0	0	0	
14	9	112.856	4.81437	0	0	0	0	0	0	0	0	0	0	0	0	
14	10	56.8442	5.56378	0	0	0	0	0	0	0	0	0	0	0	0	
14	11	41.9113	5.52645	0	0	0	0	0	0	0	0	0	0	0	0	
14	12	98.2773	5.10523	0	0	0	0	0	0	0	0	0	0	0	0	
14	13	81.4457	6.18249	0	0	0	0	0	0	0	0	0	0	0	0	
14	14	99.9409	7.71373	0	0	0	0	0	0	0	0	0	0	0	0	
14	15	107.906	8.15029	0	0	0	0	0	0	0	0	0	0	0	0	
15	0	122.828	4.79517	-5.18027	5.02033	0	0	0	0	0	0	0	0	0	0	
15	1	136.907	5.0765	9.05499	5.04167	0	0	0	0	0	0	0	0	0	0	
15	2	26.2494	4.97695	0	0	0	0	0	0	0	0	0	0	0	0	
15	3	41.4386	4.89252	0	0	0	0	0	0	0	0	0	0	0	0	
15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15	5	39.892	8.35493	0	0	0	0	0	0	0	0	0	0	0	0	
15	6	90.1149	7.1471	121.598	7.87932	170.786	7.48947	-881.071	4460.53	-178.254	3.84234	-216.435	5.92008	0	0	
15	7	112.2	10.2773	0	0	0	0	0	0	0	0	0	0	0	0	
15	8	78.1306	5.05101	0	0	0	0	0	0	0	0	0	0	0	0	
15	9	91.6936	4.92884	0	0	0	0	0	0	0	0	0	0	0	0	
15	10	36.2684	5.20179	0	0	0	0	0	0	0	0	0	0	0	0	
15	11	21.0402	5.71073	0	0	0	0	0	0	0	0	0	0	0	0	
15	12	77.096	5.35193	0	0	0	0	0	0	0	0	0	0	0	0	
15	13	59.4368	7.85566	0	0	0	0	0	0	0	0	0	0	0	0	
15	14	78.9681	11.2394	0	0	0	0	0	0	0	0	0	0	0	0	
15	15	86.5452	7.61105	0	0	0	0	0	0	0	0	0	0	0	0	
